scheme_code,scheme_name,nav,nav_date
133973,UTI Liquid Fund - Regular Plan - Annual IDCW,1995.6114,2026-06-01
102010,UTI Liquid Fund - Regular Plan - Daily IDCW (Reinvestment),1191.3434,2026-06-01
140517,UTI Liquid Fund - Regular Plan - Flexi IDCW,1644.739,2026-06-01
139838,UTI Liquid Fund - Regular Plan - Fortnightly IDCW,1155.558,2026-06-01
144475,UTI Liquid Fund - Regular Plan - Half-Yearly IDCW,1389.7115,2026-06-01
102011,UTI Liquid Fund - Regular Plan - Monthly IDCW,1128.3757,2026-06-01
135721,UTI Liquid Fund - Regular Plan - Quarterly IDCW,1884.3005,2026-06-01
102013,UTI Liquid Fund - Regular Plan - Weekly IDCW,1054.0243,2026-06-01
120304,UTI-  Liquid Cash Plan - Direct Plan - Growth Option,4570.7661,2026-06-01
102012,UTI-  Liquid Cash Plan - Regular Plan - Growth Option,4525.8038,2026-06-01
102008,UTI-  Liquid Cash Plan- Discontinued - Regular Plan - Monthly Dividend Option,1069.0962,2026-06-01
102009,UTI-  Liquid Cash Plan- Discontinued - Regular Plan -Growth,4106.8957,2026-06-01
102007,UTI-  Liquid Cash Plan- Discontinued -Regular Plan Periodic Dividend Option,1136.7057,2026-06-01
145969,WhiteOak Capital Liquid Fund- Direct plan-Daily Reinvestment of Income Distribution cum capital withdrawal option (IDCW),1001.9025,2026-06-01
145966,WhiteOak Capital Liquid Fund- Direct plan-Fortnightly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW),1003.8769,2026-06-01
145971,WhiteOak Capital Liquid Fund- Direct plan-Growth Option,1492.1242,2026-06-01
145967,WhiteOak Capital Liquid Fund- Direct plan-Monthly  Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW),1004.5728,2026-06-01
145970,WhiteOak Capital Liquid Fund- Direct plan-Weekly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW),1003.311,2026-06-01
145963,WhiteOak Capital Liquid Fund- Regular plan-Daily Reinvestment of Income Distribution cum capital withdrawal option (IDCW),1001.9023,2026-06-01
145965,WhiteOak Capital Liquid Fund- Regular plan-Fortnightly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW),1004.9833,2026-06-01
145968,WhiteOak Capital Liquid Fund- Regular plan-Growth Option,1481.8442,2026-06-01
145972,WhiteOak Capital Liquid Fund- Regular plan-Monthly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW),1004.133,2026-06-01
145964,WhiteOak Capital Liquid Fund- Regular plan-Weekly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW),1003.2557,2026-06-01
150484,Aditya Birla Sun Life Long Duration Fund-Direct Growth,13.0473,2026-06-01
150485,Aditya Birla Sun Life Long Duration Fund-Direct IDCW Payout,10.6522,2026-06-01
150482,Aditya Birla Sun Life Long Duration Fund-Regular Growth,12.7367,2026-06-01
150483,Aditya Birla Sun Life Long Duration Fund-Regular IDCW Payout,10.3938,2026-06-01
151205,Axis Long Duration Fund - Direct Plan - Annual IDCW,1219.68,2026-06-01
151179,Axis Long Duration Fund - Direct Plan - Growth,1230.5578,2026-06-01
151202,Axis Long Duration Fund - Direct Plan - Monthly IDCW,1009.2772,2026-06-01
151204,Axis Long Duration Fund - Direct Plan - Quarterly IDCW,1195.8426,2026-06-01
151176,Axis Long Duration Fund - Direct Plan -Daily IDCW,990.6094,2026-06-01
151206,Axis Long Duration Fund - Regular Plan - Annual IDCW,1201.4731,2026-06-01
151177,Axis Long Duration Fund - Regular Plan - Daily IDCW,987.7204,2026-06-01
151178,Axis Long Duration Fund - Regular Plan - Growth,1212.3222,2026-06-01
151201,Axis Long Duration Fund - Regular Plan - Monthly IDCW,1009.4527,2026-06-01
151203,Axis Long Duration Fund - Regular Plan - Quarterly IDCW,1177.6205,2026-06-01
152520,Bandhan Long Duration Fund - Direct Plan - Growth,11.0825,2026-06-01
152519,Bandhan Long Duration Fund - Direct Plan - IDCW,10.2116,2026-06-01
152518,Bandhan Long Duration Fund - Regular Plan - Growth,10.9833,2026-06-01
152517,Bandhan Long Duration Fund - Regular Plan - IDCW,10.0286,2026-06-01
153102,Franklin India Long Duration Fund - Direct - Growth,10.6238,2026-06-01
153103,Franklin India Long Duration Fund - Direct - IDCW,10.3378,2026-06-01
153104,Franklin India Long Duration Fund - Growth,10.5473,2026-06-01
153101,Franklin India Long Duration Fund - IDCW,10.3027,2026-06-01
151314,HDFC Long Duration Debt Fund - Growth Option,12.0682,2026-06-01
151313,HDFC Long Duration Debt Fund - Growth Option - Direct Plan,12.2102,2026-06-01
151311,HDFC Long Duration Debt Fund - IDCW Option,10.4571,2026-06-01
151312,HDFC Long Duration Debt Fund - IDCW Option - Direct Plan,10.2315,2026-06-01
131623,ICICI Prudential Long Term Bond Fund - Annual IDCW,10.472,2022-09-16
122673,ICICI Prudential Long Term Bond Fund - Bonus,68.2598,2020-04-24
120743,ICICI Prudential Long Term Bond Fund - Direct Plan - Growth,98.6001,2026-06-01
120748,ICICI Prudential Long Term Bond Fund - Direct Plan - Half Yearly IDCW,11.9879,2022-09-16
120747,ICICI Prudential Long Term Bond Fund - Direct Plan - Quarterly IDCW,12.6133,2026-06-01
100365,ICICI Prudential Long Term Bond Fund - Growth,89.6795,2026-06-01
100364,ICICI Prudential Long Term Bond Fund - Half Yearly IDCW,11.1771,2022-09-16
100367,ICICI Prudential Long Term Bond Fund - Quarterly IDCW,12.2574,2026-06-01
131622,ICICI Prudential Long Term Bond Fund Direct Plan - Annual IDCW,11.5873,2022-09-16
100366,ICICI Prudential Long Term Bond Fund-Institutional Quarterly Dividend,11.7562,2020-04-24
101642,ICICI Prudential Long Term Bond Fund - Institutional Dividend Halfyearly,10.8508,2020-04-24
101643,ICICI Prudential Long Term Bond Fund-Institutional Option-Growth,73.5439,2020-04-24
152491,Kotak Long Duration Fund - Direct Plan - Growth,10.9143,2026-06-01
152492,Kotak Long Duration Fund - Direct Plan - IDCW,10.9146,2026-06-01
152489,Kotak Long Duration Fund - Regular Plan - Growth,10.8436,2026-06-01
152490,Kotak Long Duration Fund - Regular Plan - IDCW,10.8438,2026-06-01
153105,Mirae Asset Long Duration Fund - Direct Plan - Growth,10.2547,2026-06-01
153106,Mirae Asset Long Duration Fund - Direct Plan - IDCW,10.2481,2026-06-01
153107,Mirae Asset Long Duration Fund - Regular Plan - Growth,10.1772,2026-06-01
153108,Mirae Asset Long Duration Fund - Regular Plan - IDCW,10.1772,2026-06-01
143709,NIPPON INDIA NIVESH LAKSHYA LONG DURATION  FUND - DIRECT Plan - QUARTERLY IDCW Option,11.47,2026-06-01
143703,NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - ANNUAL IDCW Option,11.6484,2026-06-01
143711,NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - DIRECT Plan - ANNUAL IDCW Option,11.6638,2026-06-01
143701,NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - DIRECT Plan - HALF YEARLY IDCW Option,12.1271,2026-06-01
143707,NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - DIRECT Plan - IDCW Option,18.1414,2026-06-01
143705,NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - DIRECT Plan - MONTHLY IDCW Option,11.5178,2026-06-01
143706,NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - IDCW Option,17.6926,2026-06-01
143712,NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - MONTHLY IDCW Option,11.4675,2026-06-01
143708,NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - QUARTERLY IDCW Option,11.4542,2026-06-01
143710,NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND LONG DURATION - HALF YEARLY IDCW Option,12.087,2026-06-01
143704,Nippon India Nivesh Lakshya Long Duration Fund- Direct Plan- Growth Option,18.1412,2026-06-01
143702,Nippon India Nivesh Lakshya Long Duration Fund- Growth Option,17.6937,2026-06-01
151214,SBI Long Duration Fund - Direct Plan - Growth,12.4663,2026-06-01
151215,SBI Long Duration Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),12.4667,2026-06-01
151212,SBI Long Duration Fund - Regular Plan - Growth,12.2902,2026-06-01
151213,SBI Long Duration Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),12.2904,2026-06-01
151525,UTI Long Duration Fund - Direct Plan - Annual IDCW Option,11.1178,2026-06-01
151526,UTI Long Duration Fund - Direct Plan - Flexi IDCW Option,11.9063,2026-06-01
151523,UTI Long Duration Fund - Direct Plan - Growth Option,12.059,2026-06-01
151530,UTI Long Duration Fund - Direct Plan - Half Yearly IDCW Option,12.059,2026-06-01
151524,UTI Long duration Fund - Direct Plan - Quarterly IDCW Option,12.059,2026-06-01
151531,UTI Long Duration Fund - Regular Plan - Annual IDCW Option,10.778,2026-06-01
151532,UTI Long Duration Fund - Regular Plan - Flexi IDCW Option,11.7047,2026-06-01
151527,UTI Long Duration Fund - Regular Plan - Growth Option,11.7046,2026-06-01
151529,UTI Long Duration Fund - Regular Plan - Half Yearly IDCW Option,11.7047,2026-06-01
151528,UTI Long Duration Fund - Regular Plan - Quarterly IDCW Option,11.7046,2026-06-01
119523,Aditya Birla Sun Life Low duration Fund - Growth - Direct Plan,766.4317,2026-06-01
103192,Aditya Birla Sun Life Low Duration Fund - Growth Plan,686.802,2026-06-01
103195,Aditya Birla Sun Life Low Duration Fund - Institutional Plan - Growth,481.5642,2026-06-01
119524,Aditya Birla Sun Life Low Duration Fund -Direct - daily IDCW,100.0001,2026-06-01
119522,Aditya Birla Sun Life Low Duration Fund -Direct - weekly IDCW,100.9475,2026-06-01
103191,Aditya Birla Sun Life Low Duration Fund -INSTITUTIONAL - DAILY IDCW,100.0,2026-06-01
103194,Aditya Birla Sun Life Low Duration Fund -Institutional - weekly  IDCW,99.9054,2020-04-30
113307,Aditya Birla Sun Life Low Duration Fund -Regular - DAILY IDCW,100.0001,2026-06-01
103193,Aditya Birla Sun Life Low Duration Fund -REGULAR - WEEKLY IDCW,100.8235,2026-06-01
128961,Axis Treasury Advantage Fund - Direct Plan - Bonus Option,1847.5931,2017-04-10
120515,Axis Treasury Advantage Fund - Direct Plan - Daily IDCW,1012.4737,2026-06-01
120513,Axis Treasury Advantage Fund - Direct Plan - Growth Option,3423.2681,2026-06-01
120516,Axis Treasury Advantage Fund - Direct Plan - Monthly IDCW,1011.3191,2026-06-01
120514,Axis Treasury Advantage Fund - Direct Plan - Weekly IDCW,1011.6343,2026-06-01
112215,Axis Treasury Advantage Fund - Regular Plan - Daily IDCW,1013.2484,2026-06-01
112214,Axis Treasury Advantage Fund - Regular Plan - Growth Option,3255.2013,2026-06-01
112217,Axis Treasury Advantage Fund - Regular Plan - Monthly IDCW,1011.2485,2026-06-01
112216,Axis Treasury Advantage Fund - Regular Plan - Weekly IDCW,1011.6337,2026-06-01
112720,Axis Treasury Advantage Fund - Retail Plan - Daily IDCW,1012.4736,2026-06-01
112717,Axis Treasury Advantage Fund - Retail Plan - Growth Option,3051.9334,2026-06-01
112718,Axis Treasury Advantage Fund - Retail Plan - Monthly IDCW,1011.2496,2026-06-01
112719,Axis Treasury Advantage Fund - Retail Plan - Weekly IDCW,1011.6337,2026-06-01
154204,Bajaj Finserv Low Duration Fund - Direct - Growth,1013.135,2026-06-01
154202,Bajaj Finserv Low Duration Fund - Direct - IDCW,1013.135,2026-06-01
154203,Bajaj Finserv Low Duration Fund - Regular - Growth,1010.931,2026-06-01
154201,Bajaj Finserv Low Duration Fund - Regular - IDCW,1010.931,2026-06-01
108633,BANDHAN Low Duration Fund - Regular Plan - Daily IDCW,10.1015,2026-06-01
108632,BANDHAN Low Duration Fund - Regular Plan - Growth,40.486,2026-06-01
108635,BANDHAN Low Duration Fund - Regular Plan - Monthly IDCW,10.1179,2026-06-01
116020,BANDHAN Low Duration Fund - Regular Plan - Periodic IDCW,13.4433,2026-06-01
116413,BANDHAN Low Duration Fund - Regular Plan - Quarterly IDCW,11.2223,2026-06-01
108634,BANDHAN Low Duration Fund - Regular Plan - Weekly IDCW,10.1117,2026-06-01
118368,BANDHAN Low Duration Fund-Direct Plan-Daily IDCW,10.1111,2026-06-01
118371,BANDHAN Low Duration Fund-Direct Plan-Growth,41.59,2026-06-01
118372,BANDHAN Low Duration Fund-Direct Plan-Monthly IDCW,10.1316,2026-06-01
118370,BANDHAN Low Duration Fund-Direct Plan-Periodic IDCW,13.6235,2026-06-01
118369,BANDHAN Low Duration Fund-Direct Plan-Quarterly IDCW,11.1687,2026-06-01
118373,BANDHAN Low Duration Fund-Direct Plan-Weekly IDCW,10.102,2026-06-01
150168,BARODA BNP PARIBAS LOW DURATION Fund - Direct Plan - Daily IDCW Option,10.0943,2026-06-01
150169,BARODA BNP PARIBAS LOW DURATION Fund - Direct Plan - Growth Option,46.2994,2026-06-01
150170,BARODA BNP PARIBAS LOW DURATION Fund - Direct Plan - Monthly IDCW Option,10.3419,2026-06-01
150171,BARODA BNP PARIBAS LOW DURATION Fund - Direct Plan - Weekly IDCW Option,10.0197,2026-06-01
150164,BARODA BNP PARIBAS LOW DURATION FUND - Regular Plan - DAILY IDCW OPTION,10.0604,2026-06-01
150165,BARODA BNP PARIBAS LOW DURATION FUND - Regular Plan - GROWTH OPTION,41.9894,2026-06-01
150167,BARODA BNP PARIBAS LOW DURATION FUND - Regular Plan - MONTHLY IDCW OPTION,10.1913,2026-06-01
150166,BARODA BNP PARIBAS LOW DURATION FUND - Regular Plan - WEEKLY IDCW OPTION,10.0156,2026-06-01
150163,BARODA BNP PARIBAS LOW DURATION Fund-Defunct Plan- Daily IDCW Option,10.0499,2026-06-01
150160,BARODA BNP PARIBAS LOW DURATION Fund-Defunct Plan-Growth Option,42.0623,2026-06-01
150162,BARODA BNP PARIBAS LOW DURATION Fund-Defunct Plan-Monthly IDCW Option,10.4175,2026-06-01
150161,BARODA BNP PARIBAS LOW DURATION Fund-Defunct Plan-Weekly IDCW Option,10.0156,2026-06-01
118293,CANARA ROBECO SAVINGS FUND - DIRECT PLAN - DAILY IDCW (Reinvestment),10.26,2026-06-01
118291,CANARA ROBECO SAVINGS FUND - DIRECT PLAN - GROWTH OPTION,45.6415,2026-06-01
118292,CANARA ROBECO SAVINGS FUND - DIRECT PLAN - IDCW (Payout/Reinvestment),40.7747,2026-06-01
118295,CANARA ROBECO SAVINGS FUND - DIRECT PLAN - MONTHLY IDCW (Payout/Reinvestment),10.2775,2026-06-01
118294,CANARA ROBECO SAVINGS FUND - DIRECT PLAN - WEEKLY IDCW (Payout/Reinvestment),10.2703,2026-06-01
104559,CANARA ROBECO SAVINGS FUND - REGULAR PLAN - DAILY IDCW (Reinvestment),10.26,2026-06-01
102913,CANARA ROBECO SAVINGS FUND - REGULAR PLAN - GROWTH OPTION,44.3032,2026-06-01
102914,CANARA ROBECO SAVINGS FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),39.6864,2026-06-01
113144,CANARA ROBECO SAVINGS FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment),10.2771,2026-06-01
102915,CANARA ROBECO SAVINGS FUND - REGULAR PLAN - WEEKLY IDCW (Payout/Reinvestment),10.2689,2026-06-01
133925,DSP Low Duration Fund - Direct Plan - Growth,21.535,2026-06-01
133922,DSP Low Duration Fund - Direct Plan - IDCW - Daily,10.1268,2026-06-01
133928,DSP Low Duration Fund - Direct Plan - IDCW - Monthly,11.8184,2026-06-01
133924,DSP Low Duration Fund - Direct Plan - IDCW - Quarterly,10.9463,2026-06-01
133923,DSP Low Duration Fund - Direct Plan - IDCW - Weekly,10.1301,2026-06-01
133926,DSP Low Duration Fund - Regular Plan - Growth,20.7923,2026-06-01
133919,DSP Low Duration Fund - Regular Plan - IDCW - Daily,10.1812,2026-06-01
133920,DSP Low Duration Fund - Regular Plan - IDCW - Monthly,10.6682,2026-06-01
133921,DSP Low Duration Fund - Regular Plan - IDCW - Quarterly,10.9059,2026-06-01
133927,DSP Low Duration Fund - Regular Plan - IDCW - Weekly,10.1279,2026-06-01
153416,Edelweiss Low Duration Fund - Direct Plan Growth,1080.7981,2026-06-01
153418,Edelweiss Low Duration Fund - Direct Plan IDCW Payout,1080.7676,2026-06-01
153419,Edelweiss Low Duration Fund - Regular Plan Growth,1070.7465,2026-06-01
153417,Edelweiss Low Duration Fund - Regular Plan IDCW Payout,1070.7459,2026-06-01
153368,Franklin India Low Duration Fund-Direct-Growth,10.9161,2026-06-01
153369,Franklin India Low Duration Fund-Direct-IDCW,10.5836,2026-06-01
153371,Franklin India Low Duration Fund-Growth,10.8434,2026-06-01
153370,Franklin India Low Duration Fund-IDCW,10.5264,2026-06-01
118530,Franklin India Low Duration Fund - Direct - Growth,28.6858,2022-08-07
118528,Franklin India Low Duration Fund - Direct - Monthly - IDCW,13.3317,2022-08-07
118529,Franklin India Low Duration Fund - Direct - Quarterly - IDCW,13.1009,2022-08-07
113135,Franklin India Low Duration Fund - Growth Plan,32.6071,2022-08-07
100503,Franklin India Low Duration Fund - Monthly - IDCW,15.0351,2022-08-07
100504,Franklin India Low Duration Fund - Quarterly - IDCW,14.7667,2022-08-07
147993,Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct- Quarterly Dividend Plan,0.0,2020-07-20
147989,Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct-Growth Plan,0.0,2020-07-20
147991,Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct-Monthly Dividend Plan,0.0,2020-07-20
147994,Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Growth Plan,0.0,2020-07-20
147990,Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Monthly Dividend Plan,0.0,2020-07-20
147992,Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Quarterly Dividend Plan,0.0,2020-07-20
147995,Franklin India Low Duration Fund- Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Monthly - IDCW,0.0,2023-09-11
147997,Franklin India Low Duration Fund- Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Quarterly - IDCW,0.0,2023-09-11
147999,Franklin India Low Duration Fund- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023-Direct- Growth Plan,0.0,2023-09-11
148000,Franklin India Low Duration Fund- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023-Growth Plan,0.0,2023-09-11
147996,Franklin India Low Duration Fund-Direct- Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Direct Monthly - IDCW,0.0,2023-09-11
147998,Franklin India Low Duration Fund-Direct- Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Direct Quarterly - IDCW,0.0,2023-09-11
105548,HDFC Low Duration  Fund - Daily IDCW,10.1428,2026-06-01
118945,HDFC Low Duration  Fund - Direct Plan - Daily IDCW,10.0655,2026-06-01
118942,HDFC Low Duration  Fund - Direct Plan - Growth,66.0679,2026-06-01
118943,HDFC Low Duration  Fund - Direct Plan - Monthly IDCW,10.1626,2026-06-01
118944,HDFC Low Duration  Fund - Direct Plan - Weekly IDCW,10.0662,2026-06-01
102452,HDFC Low Duration  Fund - Growth,60.5862,2026-06-01
105543,HDFC Low Duration  Fund - Monthly IDCW,10.1563,2026-06-01
102453,HDFC Low Duration  Fund - Weekly IDCW,10.0629,2026-06-01
105547,HDFC Low Duration Fund- Wholesale Daily Dividend,10.1574,2019-05-10
105546,HDFC Low Duration Fund- Wholesale Monthly Dividend,10.1856,2019-05-10
105545,HDFC Low Duration Fund- Wholesale Weekly Dividend,10.1734,2019-05-10
105544,HDFC Low Duration Fund- Wholesale- Growth,41.8371,2019-05-10
151118,HSBC Low Duration Fund - Direct Annual IDCW,10.3925,2026-06-01
151117,HSBC Low Duration Fund - Direct Growth,31.9362,2026-06-01
151116,HSBC Low Duration Fund - Direct Monthly IDCW,11.0709,2026-06-01
151119,HSBC Low Duration Fund - Regular Annual IDCW,10.2146,2026-06-01
151114,HSBC Low Duration Fund - Regular Growth,30.147,2026-06-01
151115,HSBC Low Duration Fund - Regular Monthly IDCW,10.3585,2026-06-01
130900,ICICI Prudential Savings Fund - Bonus,154.9446,2020-04-24
101618,ICICI Prudential Savings Fund - Daily IDCW,105.7358,2026-06-01
120397,ICICI Prudential Savings Fund - Direct Plan - Daily IDCW,105.7358,2026-06-01
122904,ICICI Prudential Savings Fund - Direct Plan - Fortnightly IDCW,101.7163,2026-06-01
120398,ICICI Prudential Savings Fund - Direct Plan - Growth,581.8138,2026-06-01
120399,ICICI Prudential Savings Fund - Direct Plan - IDCW Others,195.2191,2026-06-01
122651,ICICI Prudential Savings Fund - Direct Plan - Monthly IDCW,101.6983,2026-06-01
122982,ICICI Prudential Savings Fund - Direct Plan - Quarterly IDCW,110.4343,2026-06-01
120396,ICICI Prudential Savings Fund - Direct Plan - Weekly IDCW,105.5394,2026-06-01
130952,ICICI Prudential Savings Fund - Direct Plan Bonus,123.8923,2017-03-15
122748,ICICI Prudential Savings Fund - Fortnightly IDCW,101.7151,2026-06-01
101619,ICICI Prudential Savings Fund - Growth,573.2737,2026-06-01
115511,ICICI Prudential Savings Fund - IDCW Others,192.1522,2026-06-01
122531,ICICI Prudential Savings Fund - Monthly IDCW,101.697,2026-06-01
122995,ICICI Prudential Savings Fund - Quarterly IDCW,110.1326,2026-06-01
101617,ICICI Prudential Savings Fund - Weekly IDCW,105.4843,2026-06-01
111795,ICICI Prudential Savings Fund Retail Daily Dividend,100.1193,2020-04-24
111794,ICICI Prudential Savings Fund Retail Growth,220.0081,2020-04-24
111793,ICICI Prudential Savings Fund Retail Weekly Dividend,100.956,2020-04-24
105025,Invesco India Low Duration Fund - Daily IDCW (Reinvestment),1017.9524,2026-06-01
120567,Invesco India Low Duration Fund - Direct Plan - Discretionary IDCW (Payout / Reinvestment),4151.8233,2026-06-01
120570,Invesco India Low Duration Fund - Direct Plan - Growth,4149.9553,2026-06-01
120571,Invesco India Low Duration Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment),1086.4683,2026-06-01
120568,Invesco India Low Duration Fund - Direct Plan - Weekly IDCW (Payout / Reinvestment),1206.5664,2026-06-01
120566,Invesco India Low Duration Fund - Direct Plan -Daily IDCW (Reinvestment),1018.9655,2026-06-01
115458,Invesco India Low Duration Fund - Discretionary IDCW (Payout / Reinvestment),4067.1498,2026-06-01
104726,Invesco India Low Duration Fund - Growth,3973.9271,2026-06-01
104729,Invesco India Low Duration Fund - Monthly IDCW (Payout / Reinvestment),1448.2798,2026-06-01
104728,Invesco India Low Duration Fund - Regular - Growth,3518.9348,2026-06-01
104723,Invesco India Low Duration Fund - Regular - Monthly IDCW (Reinvestment),1420.0305,2026-06-01
104722,Invesco India Low Duration Fund - Regular - Weekly IDCW (Reinvestment),1445.0362,2026-06-01
105024,Invesco India Low Duration Fund - Regular Daily IDCW (Reinvestment),1750.2175,2026-06-01
104725,Invesco India Low Duration Fund - Weekly IDCW (Payout / Reinvestment),1328.4449,2026-06-01
154081,JioBlackRock Low Duration Fund - Direct Plan - Growth Option,1019.5428,2026-06-01
143610,JM Low Duration Fund (Direct) - Bonus Option - Principal Units,24.1642,2026-06-01
143604,JM Low Duration Fund (Direct) - Daily IDCW,10.85,2026-06-01
143606,JM Low Duration Fund (Direct) - Fortnightly IDCW,11.1382,2026-06-01
143612,JM Low Duration Fund (Direct) - Growth,40.1334,2026-06-01
143611,JM Low Duration Fund (Direct) - Weekly IDCW,11.4602,2026-06-01
143603,JM Low Duration Fund (Regular) - Daily IDCW,10.82,2026-06-01
143605,JM Low Duration Fund (Regular) - Fortnightly IDCW,11.0949,2026-06-01
143607,JM Low Duration Fund (Regular) - Growth Option,38.8927,2026-06-01
143608,JM Low Duration Fund (Regular) - Weekly IDCW,11.4172,2026-06-01
143609,JM Low Duration Fund - Bonus Option - Principal Units,23.4319,2026-06-01
154361,Kotak Low Duration Fund - Direct Plan - Monthly - Reinvestment & Payout of Income Distribution cum Capital Withdrawal Option,999.8152,2026-06-01
154358,Kotak Low Duration Fund - Direct Plan - Weekly - Reinvestment & Payout of Income Distribution cum Capital Withdrawal Option,999.7512,2026-06-01
133812,Kotak Low Duration Fund - Direct Plan- Standard Income Distribution cum capital withdrawal option,1531.7157,2026-06-01
133810,Kotak Low Duration Fund- Direct Plan- Growth Option,3844.5105,2026-06-01
133805,Kotak Low Duration Fund- Regular Plan-Growth Option,3500.4537,2026-06-01
133809,Kotak Low Duration Fund- Regular Plan-Standard Income Distribution cum capital withdrawal option,1251.0269,2026-06-01
120316,LIC MF Low Duration Fund-Direct Plan-Daily IDCW,10.05,2026-06-01
120315,LIC MF Low Duration Fund-Direct Plan-Growth,45.2229,2026-06-01
120317,LIC MF Low Duration Fund-Direct Plan-Monthly IDCW,23.6166,2026-06-01
120318,LIC MF Low Duration Fund-Direct Plan-Weekly IDCW,15.7517,2026-06-01
111676,LIC MF Low Duration Fund-Regular Plan-Daily IDCW,10.9455,2026-06-01
101830,LIC MF Low Duration Fund-Regular Plan-Growth,41.4653,2026-06-01
101829,LIC MF Low Duration Fund-Regular Plan-Monthly IDCW,14.2983,2026-06-01
111675,LIC MF Low Duration Fund-Regular Plan-Weekly IDCW,14.2195,2026-06-01
140617,Mahindra Manulife Low Duration Fund - Direct Plan - Daily IDCW,1246.0928,2026-06-01
140619,Mahindra Manulife Low Duration Fund - Direct Plan - Monthly IDCW,1134.3459,2026-06-01
140618,Mahindra Manulife Low Duration Fund - Direct Plan - Weekly IDCW,1030.34,2026-06-01
140613,Mahindra Manulife Low Duration Fund - Direct Plan -Growth,1851.4611,2026-06-01
140614,Mahindra Manulife Low Duration Fund - Regular Plan - Daily IDCW,1000.0563,2026-06-01
140620,Mahindra Manulife Low Duration Fund - Regular Plan - Growth,1713.8173,2026-06-01
140616,Mahindra Manulife Low Duration Fund - Regular Plan - Monthly IDCW,1114.6405,2026-06-01
140615,Mahindra Manulife Low Duration Fund - Regular Plan - Weekly IDCW,1052.65,2026-06-01
118843,Mirae Asset Low Duration Fund - Direct Plan - Daily IDCW,1208.9337,2026-06-01
118840,Mirae Asset Low Duration Fund - Direct Plan - Growth,2592.9916,2026-06-01
118841,Mirae Asset Low Duration Fund - Direct Plan - Monthly IDCW,1161.9369,2026-06-01
118842,Mirae Asset Low Duration Fund - Direct Plan - Quarterly IDCW,1019.3029,2026-06-01
118844,Mirae Asset Low Duration Fund - Direct Plan - Weekly IDCW,1455.6476,2026-06-01
107700,Mirae Asset Low Duration Fund - Regular Plan - Daily IDCW,1005.1646,2026-06-01
107705,Mirae Asset Low Duration Fund - Regular Plan - Growth,2367.4345,2026-06-01
107704,Mirae Asset Low Duration Fund - Regular Plan - Monthly IDCW,1088.8843,2026-06-01
107702,Mirae Asset Low Duration Fund - Regular Plan - Quarterly IDCW,1016.1343,2026-06-01
107701,Mirae Asset Low Duration Fund - Regular Plan - Weekly IDCW,1107.1097,2026-06-01
111747,NIPPON INDIA LOW DURATION FUND - DAILY IDCW Option,1012.1998,2026-06-01
118703,NIPPON INDIA LOW DURATION FUND - DIRECT Plan - DAILY IDCW Option,1012.2892,2026-06-01
125264,NIPPON INDIA LOW DURATION FUND - DIRECT Plan - IDCW Option,2216.0478,2026-06-01
118704,NIPPON INDIA LOW DURATION FUND - DIRECT Plan - MONTHLY IDCW Option,1039.9102,2026-06-01
