investor_id,age,income_band,state,city_tier,txn_type,amount,scheme_code,txn_date
INV11607,53,12-25L,MP,Tier1,SIP,50000,118632,2026-02-12 00:00:00
INV39078,24,25L+,UP,Tier1,SIP,25000,119551,2022-01-30 00:00:00
INV95937,23,25L+,West Bengal,Tier2,SIP,25000,125497,2022-07-19 00:00:00
INV71425,46,5-12L,Tamil Nadu,Tier2,Redemption,25000,120841,2025-05-10 00:00:00
INV50883,59,25L+,West Bengal,Tier2,SIP,25000,120841,2022-04-20 00:00:00
INV72550,50,12-25L,Maharashtra,Tier2,Lumpsum,50000,120841,2026-03-04 00:00:00
INV56452,35,25L+,UP,Tier2,SIP,25000,119092,2024-05-16 00:00:00
INV93768,50,25L+,Kerala,Tier3,SIP,25000,120503,2024-01-31 00:00:00
INV80246,47,12-25L,Karnataka,Tier3,SIP,5000,120841,2022-07-10 00:00:00
INV46552,44,5-12L,Karnataka,Tier3,SIP,10000,120503,2025-03-03 00:00:00
INV75734,30,25L+,MP,Tier1,SIP,500,119092,2023-05-28 00:00:00
INV36924,31,5-12L,UP,Tier1,Redemption,25000,118632,2023-05-01 00:00:00
INV56341,28,25L+,Telangana,Tier1,SIP,10000,125497,2025-05-01 00:00:00
INV33763,44,5-12L,Rajasthan,Tier1,SIP,2000,118632,2022-10-16 00:00:00
INV49761,54,12-25L,Karnataka,Tier3,Lumpsum,25000,119092,2025-04-09 00:00:00
INV55848,22,12-25L,Delhi,Tier3,SIP,5000,118632,2026-01-10 00:00:00
INV52755,38,12-25L,MP,Tier3,SIP,1000,118632,2022-03-25 00:00:00
INV74270,53,5-12L,Karnataka,Tier2,Lumpsum,1000,120841,2024-05-05 00:00:00
INV94462,22,5-12L,Maharashtra,Tier3,SIP,5000,118632,2022-10-16 00:00:00
INV56309,48,5-12L,Tamil Nadu,Tier2,SIP,10000,118632,2022-10-26 00:00:00
INV61202,27,5-12L,Tamil Nadu,Tier1,SIP,500,119092,2025-12-14 00:00:00
INV82056,57,5-12L,Gujarat,Tier3,SIP,10000,119092,2025-08-18 00:00:00
INV44549,32,5-12L,Delhi,Tier2,SIP,2000,119551,2023-05-19 00:00:00
INV23800,59,25L+,MP,Tier2,SIP,500,119092,2023-09-03 00:00:00
INV54485,43,5-12L,West Bengal,Tier3,Lumpsum,500,118632,2026-04-07 00:00:00
INV64419,50,25L+,Rajasthan,Tier1,SIP,5000,119092,2022-08-27 00:00:00
INV70477,47,5-12L,Maharashtra,Tier3,SIP,25000,118632,2023-10-26 00:00:00
INV42243,36,5-12L,Kerala,Tier2,SIP,1000,118632,2022-09-22 00:00:00
INV42510,50,25L+,Kerala,Tier3,Redemption,1000,120841,2023-03-22 00:00:00
INV11725,49,5-12L,Maharashtra,Tier3,SIP,5000,120503,2024-05-08 00:00:00
INV90897,32,12-25L,Punjab,Tier2,SIP,50000,120841,2024-10-14 00:00:00
INV88182,55,25L+,Tamil Nadu,Tier2,SIP,50000,119551,2025-05-26 00:00:00
INV26036,26,25L+,Delhi,Tier3,SIP,5000,120841,2025-09-22 00:00:00
INV29078,64,25L+,Karnataka,Tier1,SIP,1000,120841,2024-02-06 00:00:00
INV12151,43,5-12L,MP,Tier1,SIP,25000,119092,2023-12-30 00:00:00
INV79439,48,25L+,UP,Tier1,SIP,500,119092,2023-10-21 00:00:00
INV87415,30,12-25L,Punjab,Tier1,SIP,2000,119092,2024-04-05 00:00:00
INV87326,59,25L+,Karnataka,Tier2,SIP,500,118632,2023-11-21 00:00:00
INV87825,34,12-25L,Punjab,Tier3,SIP,1000,118632,2023-10-25 00:00:00
INV96268,55,25L+,MP,Tier2,SIP,25000,125497,2025-03-04 00:00:00
INV97004,51,25L+,Tamil Nadu,Tier3,Lumpsum,5000,118632,2023-05-23 00:00:00
INV65028,50,25L+,UP,Tier2,SIP,5000,125497,2024-12-01 00:00:00
INV47696,59,25L+,Karnataka,Tier1,SIP,2000,119551,2022-02-17 00:00:00
INV47229,64,25L+,UP,Tier1,SIP,2000,119092,2026-04-18 00:00:00
INV28534,32,5-12L,Telangana,Tier2,SIP,1000,120503,2024-12-29 00:00:00
INV31152,22,12-25L,Telangana,Tier2,Lumpsum,1000,120841,2025-05-16 00:00:00
INV56636,53,12-25L,Maharashtra,Tier2,Redemption,10000,120841,2023-01-24 00:00:00
INV10860,33,25L+,Punjab,Tier1,SIP,1000,120841,2025-04-23 00:00:00
INV29066,23,12-25L,West Bengal,Tier3,SIP,10000,125497,2025-11-03 00:00:00
INV84344,28,25L+,Gujarat,Tier2,SIP,25000,119551,2025-08-07 00:00:00
INV92528,25,25L+,UP,Tier2,SIP,500,118632,2025-06-18 00:00:00
INV95144,58,25L+,Kerala,Tier3,Lumpsum,10000,125497,2024-03-20 00:00:00
INV48278,61,5-12L,Rajasthan,Tier1,SIP,50000,120841,2024-03-05 00:00:00
INV97392,53,5-12L,Tamil Nadu,Tier2,Redemption,1000,120841,2023-11-27 00:00:00
INV29352,29,25L+,Delhi,Tier1,SIP,2000,120503,2026-01-16 00:00:00
INV67917,64,12-25L,Rajasthan,Tier2,SIP,10000,120841,2025-10-03 00:00:00
INV90503,31,25L+,Karnataka,Tier1,Lumpsum,50000,120503,2023-05-01 00:00:00
INV16614,51,25L+,UP,Tier3,SIP,2000,118632,2022-08-06 00:00:00
INV52854,45,12-25L,UP,Tier2,SIP,5000,118632,2026-02-10 00:00:00
INV77786,49,25L+,MP,Tier2,SIP,500,119551,2025-09-21 00:00:00
INV88294,36,12-25L,Tamil Nadu,Tier1,SIP,1000,125497,2023-12-17 00:00:00
INV66120,36,12-25L,Delhi,Tier3,SIP,10000,120841,2023-06-29 00:00:00
INV15944,51,5-12L,Tamil Nadu,Tier3,SIP,1000,125497,2022-01-02 00:00:00
INV11444,42,12-25L,Maharashtra,Tier2,Redemption,1000,119092,2026-01-09 00:00:00
INV27300,31,25L+,Delhi,Tier3,Lumpsum,5000,118632,2025-07-08 00:00:00
INV50701,27,25L+,Karnataka,Tier2,Lumpsum,2000,120503,2025-11-12 00:00:00
INV19980,26,25L+,West Bengal,Tier2,Lumpsum,1000,119092,2026-01-06 00:00:00
INV46695,41,5-12L,Maharashtra,Tier2,SIP,10000,118632,2025-07-21 00:00:00
INV94462,36,12-25L,MP,Tier3,SIP,1000,120503,2023-05-06 00:00:00
INV99336,23,25L+,Delhi,Tier1,SIP,10000,125497,2022-06-28 00:00:00
INV46797,27,25L+,Maharashtra,Tier3,Redemption,50000,120841,2022-03-16 00:00:00
INV40776,54,12-25L,Telangana,Tier3,SIP,50000,125497,2023-04-02 00:00:00
INV35247,41,12-25L,MP,Tier3,SIP,25000,119092,2023-01-27 00:00:00
INV48236,53,25L+,MP,Tier2,SIP,2000,120503,2023-10-03 00:00:00
INV25144,42,5-12L,West Bengal,Tier3,Redemption,25000,120841,2023-12-12 00:00:00
INV78714,36,25L+,Gujarat,Tier1,SIP,500,119092,2022-05-19 00:00:00
INV55079,40,12-25L,Tamil Nadu,Tier1,Lumpsum,2000,120503,2023-01-29 00:00:00
INV33623,48,12-25L,MP,Tier2,SIP,5000,120841,2023-07-06 00:00:00
INV47890,47,5-12L,West Bengal,Tier2,SIP,1000,119551,2024-05-18 00:00:00
INV77155,33,25L+,Rajasthan,Tier3,SIP,500,119092,2025-07-10 00:00:00
INV32535,33,5-12L,Rajasthan,Tier3,SIP,2000,120503,2026-01-05 00:00:00
INV21161,36,12-25L,Tamil Nadu,Tier3,Lumpsum,50000,119092,2024-12-26 00:00:00
INV26783,24,12-25L,Karnataka,Tier1,SIP,10000,125497,2022-12-28 00:00:00
INV50931,55,12-25L,Delhi,Tier2,SIP,500,118632,2023-12-11 00:00:00
INV62428,48,12-25L,MP,Tier3,SIP,500,119551,2024-04-27 00:00:00
INV12646,37,5-12L,UP,Tier3,SIP,50000,120503,2023-10-27 00:00:00
INV66941,64,12-25L,Maharashtra,Tier3,SIP,50000,120841,2024-03-17 00:00:00
INV53307,61,25L+,West Bengal,Tier1,SIP,5000,118632,2024-11-20 00:00:00
INV17651,46,25L+,Tamil Nadu,Tier2,SIP,10000,119551,2023-09-28 00:00:00
INV68319,22,5-12L,UP,Tier3,SIP,500,120503,2023-11-20 00:00:00
INV52127,25,25L+,Delhi,Tier3,SIP,10000,118632,2026-05-16 00:00:00
INV93080,61,5-12L,Rajasthan,Tier2,Lumpsum,50000,125497,2023-05-26 00:00:00
INV74014,54,12-25L,Karnataka,Tier1,SIP,10000,119092,2022-01-27 00:00:00
INV77907,33,25L+,Kerala,Tier2,SIP,2000,120841,2022-10-28 00:00:00
INV50190,42,25L+,MP,Tier2,SIP,25000,125497,2022-11-30 00:00:00
INV48917,23,5-12L,UP,Tier2,Lumpsum,25000,125497,2023-10-16 00:00:00
INV75691,47,12-25L,UP,Tier2,SIP,10000,119551,2024-12-25 00:00:00
INV87826,43,12-25L,Kerala,Tier2,SIP,2000,119551,2023-01-14 00:00:00
INV74925,43,25L+,West Bengal,Tier3,Lumpsum,5000,120503,2023-03-16 00:00:00
INV52589,50,12-25L,Telangana,Tier3,SIP,2000,120841,2022-10-14 00:00:00
INV97629,39,25L+,Punjab,Tier3,SIP,50000,125497,2023-04-24 00:00:00
INV13652,51,12-25L,Telangana,Tier1,Lumpsum,2000,120841,2022-04-28 00:00:00
INV46227,22,25L+,Karnataka,Tier3,Lumpsum,1000,120503,2023-11-11 00:00:00
INV68205,33,25L+,UP,Tier1,SIP,2000,118632,2022-08-09 00:00:00
INV20669,50,12-25L,Karnataka,Tier3,SIP,25000,120503,2025-03-16 00:00:00
INV16662,56,5-12L,Karnataka,Tier3,Redemption,500,118632,2024-01-11 00:00:00
INV71861,49,12-25L,Maharashtra,Tier2,SIP,1000,125497,2025-11-18 00:00:00
INV35585,33,25L+,Punjab,Tier3,SIP,10000,118632,2023-04-15 00:00:00
INV45857,32,5-12L,UP,Tier3,SIP,10000,118632,2023-01-27 00:00:00
INV56908,51,5-12L,Rajasthan,Tier3,SIP,5000,119092,2022-12-22 00:00:00
INV61720,51,5-12L,Gujarat,Tier3,SIP,2000,120841,2024-08-12 00:00:00
INV78431,47,12-25L,Gujarat,Tier3,Lumpsum,50000,119092,2022-06-24 00:00:00
INV19734,51,25L+,Gujarat,Tier2,SIP,50000,120841,2023-03-25 00:00:00
INV52532,41,12-25L,Delhi,Tier3,SIP,10000,125497,2022-12-20 00:00:00
INV98848,43,12-25L,MP,Tier3,SIP,25000,118632,2023-04-07 00:00:00
INV90136,29,25L+,MP,Tier1,SIP,10000,120503,2025-11-08 00:00:00
INV56129,27,5-12L,Telangana,Tier2,SIP,1000,119551,2024-01-15 00:00:00
INV13557,38,25L+,Kerala,Tier3,Lumpsum,2000,120503,2025-04-13 00:00:00
INV20724,50,12-25L,Kerala,Tier1,SIP,2000,118632,2022-09-15 00:00:00
INV75555,33,12-25L,MP,Tier2,SIP,5000,120841,2022-12-12 00:00:00
INV69066,42,5-12L,Telangana,Tier2,Lumpsum,2000,120841,2024-10-04 00:00:00
INV69577,55,5-12L,Delhi,Tier2,SIP,10000,119092,2023-08-06 00:00:00
INV88955,53,25L+,Rajasthan,Tier2,Lumpsum,1000,120503,2022-03-27 00:00:00
INV32061,47,12-25L,Kerala,Tier3,Lumpsum,5000,125497,2024-08-10 00:00:00
INV52659,55,25L+,Rajasthan,Tier2,SIP,10000,119551,2025-04-01 00:00:00
INV65652,32,25L+,Kerala,Tier2,SIP,1000,120503,2025-10-05 00:00:00
INV56860,32,5-12L,Gujarat,Tier3,SIP,25000,119092,2022-09-12 00:00:00
INV15782,42,12-25L,Tamil Nadu,Tier1,SIP,1000,125497,2023-08-16 00:00:00
INV11791,35,12-25L,Maharashtra,Tier2,SIP,10000,119092,2022-04-24 00:00:00
INV25194,35,25L+,MP,Tier3,SIP,10000,125497,2024-01-15 00:00:00
INV56155,30,25L+,Punjab,Tier1,Redemption,50000,119092,2022-12-25 00:00:00
INV68514,35,25L+,Karnataka,Tier1,SIP,2000,118632,2024-10-09 00:00:00
INV59853,30,5-12L,Kerala,Tier1,SIP,500,120503,2025-09-29 00:00:00
INV34064,52,12-25L,Gujarat,Tier2,SIP,10000,120841,2022-09-27 00:00:00
INV96353,42,25L+,Gujarat,Tier2,SIP,10000,118632,2024-11-26 00:00:00
INV33527,54,12-25L,Karnataka,Tier3,SIP,500,118632,2025-05-23 00:00:00
INV71847,49,25L+,Telangana,Tier3,SIP,2000,118632,2024-04-30 00:00:00
INV16943,30,25L+,Telangana,Tier3,SIP,1000,120841,2024-03-21 00:00:00
INV80615,42,12-25L,Rajasthan,Tier3,Redemption,5000,120503,2025-09-05 00:00:00
INV58154,59,12-25L,Rajasthan,Tier1,SIP,10000,119092,2023-11-27 00:00:00
INV48630,35,25L+,Rajasthan,Tier2,SIP,500,120841,2025-09-24 00:00:00
INV16113,23,25L+,West Bengal,Tier1,SIP,10000,120503,2025-12-04 00:00:00
INV79042,30,12-25L,MP,Tier3,SIP,25000,119551,2022-08-30 00:00:00
INV25779,35,12-25L,Gujarat,Tier2,Redemption,1000,118632,2023-01-03 00:00:00
INV82898,57,25L+,Karnataka,Tier2,SIP,50000,120841,2023-11-06 00:00:00
INV54002,46,25L+,Karnataka,Tier2,SIP,25000,125497,2024-05-28 00:00:00
INV73300,45,25L+,Rajasthan,Tier2,SIP,500,119092,2022-09-15 00:00:00
INV91601,34,12-25L,Karnataka,Tier1,SIP,50000,120841,2024-09-24 00:00:00
INV13747,37,12-25L,Delhi,Tier1,SIP,5000,120503,2023-07-04 00:00:00
INV30586,41,25L+,West Bengal,Tier2,SIP,50000,120503,2024-02-20 00:00:00
INV52729,28,5-12L,Gujarat,Tier3,SIP,25000,120503,2024-07-19 00:00:00
INV49088,39,12-25L,Maharashtra,Tier3,SIP,50000,118632,2025-06-08 00:00:00
INV98806,39,25L+,Kerala,Tier3,SIP,2000,125497,2025-04-29 00:00:00
INV85185,36,12-25L,Gujarat,Tier1,SIP,50000,125497,2025-01-08 00:00:00
INV91075,49,12-25L,Punjab,Tier3,SIP,50000,119092,2023-04-17 00:00:00
INV70767,22,25L+,Rajasthan,Tier3,SIP,25000,120841,2022-09-21 00:00:00
INV84020,34,12-25L,West Bengal,Tier3,SIP,25000,120503,2024-09-06 00:00:00
INV77539,54,12-25L,Kerala,Tier1,Redemption,500,119551,2024-08-20 00:00:00
INV83164,54,25L+,Maharashtra,Tier2,SIP,5000,118632,2023-05-06 00:00:00
INV19582,40,5-12L,West Bengal,Tier3,SIP,5000,118632,2023-12-05 00:00:00
INV21132,31,25L+,Kerala,Tier2,SIP,50000,120841,2022-10-08 00:00:00
INV69343,31,5-12L,UP,Tier2,SIP,50000,118632,2022-03-30 00:00:00
INV31078,23,25L+,Tamil Nadu,Tier2,SIP,25000,125497,2024-06-19 00:00:00
INV60479,35,25L+,Kerala,Tier1,Lumpsum,2000,125497,2025-12-04 00:00:00
INV79752,42,12-25L,MP,Tier3,SIP,1000,125497,2022-05-21 00:00:00
INV98405,42,12-25L,Tamil Nadu,Tier1,SIP,500,120503,2023-06-04 00:00:00
INV57414,47,5-12L,UP,Tier1,Redemption,2000,120503,2026-02-12 00:00:00
INV55116,27,25L+,Gujarat,Tier2,Lumpsum,10000,118632,2023-08-10 00:00:00
INV36812,54,5-12L,Karnataka,Tier3,Lumpsum,2000,120841,2024-09-28 00:00:00
INV73714,58,25L+,Maharashtra,Tier3,SIP,1000,119551,2022-11-04 00:00:00
INV64306,22,5-12L,West Bengal,Tier3,SIP,5000,118632,2023-09-08 00:00:00
INV62968,22,5-12L,Telangana,Tier2,Lumpsum,500,119551,2022-02-06 00:00:00
INV75591,44,12-25L,MP,Tier1,SIP,10000,119551,2024-12-26 00:00:00
INV76905,27,5-12L,Telangana,Tier1,Redemption,50000,119092,2023-12-10 00:00:00
INV34155,36,25L+,Punjab,Tier1,SIP,5000,119092,2022-10-03 00:00:00
INV85066,29,5-12L,UP,Tier2,SIP,1000,120841,2022-03-25 00:00:00
INV40047,61,5-12L,Maharashtra,Tier3,SIP,500,120841,2023-01-28 00:00:00
INV22702,63,25L+,MP,Tier1,SIP,2000,119551,2023-08-24 00:00:00
INV64787,23,12-25L,Delhi,Tier1,SIP,500,120503,2024-06-16 00:00:00
INV88645,26,12-25L,Karnataka,Tier2,SIP,5000,120841,2022-08-09 00:00:00
INV14784,22,12-25L,Tamil Nadu,Tier1,Lumpsum,1000,125497,2026-01-04 00:00:00
INV28472,39,5-12L,Gujarat,Tier3,SIP,10000,119092,2022-10-22 00:00:00
INV45609,26,25L+,UP,Tier2,SIP,5000,120841,2023-04-15 00:00:00
INV19860,35,25L+,Delhi,Tier3,SIP,5000,125497,2024-03-26 00:00:00
INV47523,30,12-25L,Karnataka,Tier3,SIP,25000,118632,2022-04-10 00:00:00
INV45039,33,5-12L,Punjab,Tier2,Lumpsum,25000,120841,2024-08-21 00:00:00
INV41694,40,25L+,UP,Tier2,SIP,1000,119551,2024-07-25 00:00:00
INV46102,28,25L+,MP,Tier3,SIP,2000,119092,2023-06-09 00:00:00
INV90298,59,5-12L,Kerala,Tier1,Redemption,5000,118632,2025-11-01 00:00:00
INV63621,57,25L+,MP,Tier2,Lumpsum,2000,120841,2024-07-12 00:00:00
INV93611,52,25L+,Tamil Nadu,Tier2,Redemption,25000,119551,2023-04-30 00:00:00
INV97252,64,5-12L,Gujarat,Tier3,SIP,1000,119551,2025-06-09 00:00:00
INV64671,45,25L+,Delhi,Tier2,SIP,10000,118632,2023-12-19 00:00:00
INV58775,59,12-25L,Telangana,Tier3,SIP,25000,119551,2026-05-06 00:00:00
INV68011,32,5-12L,Delhi,Tier3,SIP,500,125497,2024-09-08 00:00:00
INV77782,53,12-25L,Gujarat,Tier1,SIP,500,125497,2026-05-17 00:00:00
INV62735,34,25L+,Tamil Nadu,Tier3,SIP,1000,120841,2023-02-06 00:00:00
INV97557,36,5-12L,Rajasthan,Tier3,SIP,2000,118632,2022-03-06 00:00:00
INV17078,61,5-12L,Gujarat,Tier3,SIP,2000,119092,2024-10-11 00:00:00
INV86648,59,12-25L,Maharashtra,Tier2,SIP,1000,120841,2024-08-21 00:00:00
INV32772,61,25L+,UP,Tier1,Lumpsum,2000,119551,2025-04-03 00:00:00
INV35455,32,12-25L,Karnataka,Tier2,Lumpsum,2000,119551,2025-01-17 00:00:00
INV74825,50,5-12L,Punjab,Tier1,SIP,1000,119092,2022-03-09 00:00:00
INV65288,59,25L+,West Bengal,Tier3,SIP,2000,119092,2025-03-03 00:00:00
INV77623,54,5-12L,Rajasthan,Tier3,Redemption,1000,120503,2025-04-20 00:00:00
INV57730,50,12-25L,Rajasthan,Tier3,Redemption,50000,118632,2024-08-11 00:00:00
INV39495,39,12-25L,Gujarat,Tier1,SIP,25000,125497,2022-05-04 00:00:00
INV86334,28,25L+,MP,Tier2,Redemption,50000,119551,2023-11-16 00:00:00
INV45001,55,5-12L,Punjab,Tier1,SIP,2000,120503,2026-05-15 00:00:00
INV84087,23,12-25L,Rajasthan,Tier1,Lumpsum,10000,119551,2023-02-14 00:00:00
INV76235,53,5-12L,Tamil Nadu,Tier2,SIP,25000,119092,2025-01-19 00:00:00
INV91204,55,25L+,Tamil Nadu,Tier1,Lumpsum,1000,118632,2022-05-18 00:00:00
INV27831,30,12-25L,UP,Tier1,SIP,50000,120503,2023-09-13 00:00:00
INV84320,64,5-12L,UP,Tier1,SIP,5000,119551,2023-05-15 00:00:00
INV36987,36,12-25L,Telangana,Tier1,Lumpsum,500,119551,2022-11-18 00:00:00
INV66227,38,25L+,Karnataka,Tier1,Lumpsum,5000,118632,2023-07-22 00:00:00
INV24370,29,25L+,Tamil Nadu,Tier2,SIP,25000,125497,2025-05-24 00:00:00
INV71854,36,12-25L,Tamil Nadu,Tier3,SIP,25000,120503,2022-02-20 00:00:00
INV21457,63,12-25L,Karnataka,Tier1,SIP,2000,120841,2024-02-23 00:00:00
INV78755,55,5-12L,Maharashtra,Tier3,SIP,50000,120841,2026-03-02 00:00:00
INV36673,57,12-25L,Kerala,Tier1,SIP,10000,125497,2023-12-10 00:00:00
INV82996,50,5-12L,UP,Tier2,SIP,25000,118632,2025-08-20 00:00:00
INV52941,30,5-12L,Kerala,Tier3,SIP,1000,120503,2025-07-23 00:00:00
INV24388,57,5-12L,Telangana,Tier1,SIP,50000,119551,2025-08-15 00:00:00
INV46269,37,25L+,West Bengal,Tier2,SIP,5000,125497,2024-07-08 00:00:00
INV56225,54,25L+,Tamil Nadu,Tier3,SIP,50000,119551,2022-10-13 00:00:00
INV11679,49,12-25L,Tamil Nadu,Tier1,Lumpsum,500,118632,2022-06-27 00:00:00
INV13722,26,25L+,Telangana,Tier1,Lumpsum,500,125497,2025-06-27 00:00:00
INV51699,28,25L+,West Bengal,Tier3,SIP,500,118632,2022-04-11 00:00:00
INV64384,62,25L+,Tamil Nadu,Tier3,SIP,10000,120841,2022-12-02 00:00:00
INV18708,41,12-25L,West Bengal,Tier2,SIP,50000,125497,2022-01-01 00:00:00
INV45570,37,25L+,Gujarat,Tier1,Redemption,50000,119092,2025-11-09 00:00:00
INV83773,28,12-25L,Gujarat,Tier2,SIP,25000,120841,2024-11-27 00:00:00
INV89697,32,25L+,Delhi,Tier2,SIP,50000,120841,2026-03-23 00:00:00
INV37996,35,5-12L,Maharashtra,Tier2,SIP,1000,118632,2024-03-21 00:00:00
INV65072,26,12-25L,Rajasthan,Tier2,SIP,50000,125497,2022-09-27 00:00:00
INV52892,39,25L+,Punjab,Tier1,SIP,10000,118632,2024-05-09 00:00:00
INV17871,42,25L+,Delhi,Tier2,Redemption,500,118632,2022-10-09 00:00:00
INV53447,30,12-25L,Karnataka,Tier2,SIP,5000,119551,2023-02-04 00:00:00
INV29362,40,12-25L,Telangana,Tier1,Redemption,1000,120841,2023-05-06 00:00:00
INV22341,30,5-12L,Kerala,Tier3,SIP,25000,120503,2025-09-08 00:00:00
INV83292,44,25L+,Gujarat,Tier2,Lumpsum,25000,120503,2023-04-22 00:00:00
INV29694,48,12-25L,Gujarat,Tier3,Redemption,500,118632,2024-05-29 00:00:00
INV11326,47,12-25L,Rajasthan,Tier1,SIP,5000,125497,2026-04-04 00:00:00
INV73844,48,25L+,Telangana,Tier1,SIP,5000,120841,2022-04-13 00:00:00
INV39764,37,12-25L,Tamil Nadu,Tier1,Lumpsum,10000,120841,2023-04-30 00:00:00
INV60394,36,12-25L,Telangana,Tier1,Redemption,1000,119551,2023-08-06 00:00:00
INV66592,26,5-12L,Tamil Nadu,Tier3,SIP,50000,118632,2024-11-25 00:00:00
INV88243,28,25L+,Tamil Nadu,Tier2,SIP,50000,119092,2022-01-31 00:00:00
INV71660,43,12-25L,MP,Tier3,SIP,2000,125497,2026-04-21 00:00:00
INV63719,51,5-12L,MP,Tier3,Lumpsum,25000,118632,2023-09-08 00:00:00
INV63503,35,25L+,Telangana,Tier3,Redemption,25000,119551,2024-06-28 00:00:00
INV16247,34,12-25L,UP,Tier3,SIP,10000,118632,2025-06-19 00:00:00
INV34887,47,12-25L,Maharashtra,Tier3,SIP,5000,119092,2026-01-04 00:00:00
INV13066,39,5-12L,West Bengal,Tier2,SIP,5000,120503,2022-04-18 00:00:00
INV36064,60,12-25L,MP,Tier2,SIP,5000,125497,2022-04-03 00:00:00
INV52819,47,12-25L,UP,Tier1,SIP,10000,120503,2025-02-11 00:00:00
INV80574,34,25L+,Rajasthan,Tier2,SIP,10000,125497,2023-12-06 00:00:00
INV17553,57,25L+,Rajasthan,Tier3,SIP,500,119551,2023-05-14 00:00:00
INV59065,49,5-12L,Rajasthan,Tier3,SIP,500,120503,2025-03-21 00:00:00
INV65600,55,5-12L,Maharashtra,Tier2,SIP,2000,119092,2022-10-15 00:00:00
INV97586,40,5-12L,Maharashtra,Tier3,SIP,500,118632,2023-02-25 00:00:00
INV19713,52,12-25L,Maharashtra,Tier1,SIP,5000,125497,2025-06-29 00:00:00
INV66736,55,5-12L,Gujarat,Tier1,SIP,10000,119092,2024-07-17 00:00:00
INV84164,25,25L+,UP,Tier1,Lumpsum,1000,125497,2023-12-13 00:00:00
INV76017,47,5-12L,Gujarat,Tier2,SIP,2000,119092,2025-12-29 00:00:00
INV81532,56,5-12L,Karnataka,Tier3,SIP,25000,118632,2022-01-25 00:00:00
INV36192,44,5-12L,Karnataka,Tier1,Lumpsum,1000,120841,2023-02-16 00:00:00
INV63895,60,12-25L,Rajasthan,Tier3,SIP,25000,118632,2025-10-22 00:00:00
INV71606,37,12-25L,West Bengal,Tier1,Redemption,5000,118632,2022-09-21 00:00:00
INV98887,46,5-12L,Punjab,Tier2,Lumpsum,2000,118632,2023-08-20 00:00:00
INV87693,29,25L+,Rajasthan,Tier3,SIP,2000,119092,2022-04-22 00:00:00
INV67815,30,25L+,Punjab,Tier1,SIP,50000,125497,2022-06-18 00:00:00
INV31718,44,12-25L,MP,Tier1,SIP,25000,119551,2022-07-18 00:00:00
INV62606,60,25L+,MP,Tier2,Lumpsum,500,125497,2022-06-05 00:00:00
INV85041,24,25L+,Punjab,Tier2,SIP,5000,119092,2025-12-17 00:00:00
INV50227,58,25L+,Maharashtra,Tier2,Lumpsum,10000,120841,2024-05-30 00:00:00
INV38834,64,25L+,Telangana,Tier2,SIP,500,118632,2025-08-14 00:00:00
INV30207,64,5-12L,Karnataka,Tier3,Lumpsum,500,119551,2022-04-13 00:00:00
INV37763,24,25L+,MP,Tier3,Lumpsum,25000,119092,2024-11-06 00:00:00
INV99661,35,12-25L,MP,Tier1,SIP,2000,118632,2025-11-19 00:00:00
INV22263,51,25L+,MP,Tier3,Redemption,1000,120841,2024-09-07 00:00:00
INV96686,50,5-12L,MP,Tier1,Lumpsum,2000,125497,2024-10-21 00:00:00
INV87793,55,5-12L,MP,Tier2,SIP,10000,125497,2022-10-21 00:00:00
INV94117,63,12-25L,Kerala,Tier1,SIP,50000,119092,2023-09-04 00:00:00
INV36309,54,5-12L,Punjab,Tier1,SIP,500,119551,2022-08-17 00:00:00
INV77422,43,12-25L,Tamil Nadu,Tier1,SIP,500,119551,2025-12-28 00:00:00
INV40957,54,12-25L,Kerala,Tier3,SIP,5000,120841,2023-07-28 00:00:00
INV85280,48,12-25L,Gujarat,Tier3,Lumpsum,25000,125497,2025-11-02 00:00:00
INV85765,32,25L+,West Bengal,Tier1,SIP,1000,119092,2025-02-06 00:00:00
INV70099,45,12-25L,Telangana,Tier3,Redemption,500,120841,2026-05-10 00:00:00
INV26496,41,5-12L,MP,Tier2,Lumpsum,1000,119092,2025-11-07 00:00:00
INV97423,57,25L+,Punjab,Tier3,Lumpsum,5000,125497,2025-01-10 00:00:00
INV40494,27,5-12L,Karnataka,Tier3,SIP,25000,118632,2024-04-11 00:00:00
INV64549,61,12-25L,Rajasthan,Tier2,SIP,2000,119092,2024-08-26 00:00:00
INV71645,54,25L+,West Bengal,Tier2,Lumpsum,5000,120841,2025-02-02 00:00:00
INV79494,57,12-25L,Maharashtra,Tier2,SIP,25000,119092,2022-04-30 00:00:00
INV67970,51,12-25L,Telangana,Tier2,Lumpsum,5000,119551,2023-04-26 00:00:00
INV47695,30,12-25L,Gujarat,Tier1,Lumpsum,2000,119551,2025-09-14 00:00:00
INV53147,52,5-12L,Tamil Nadu,Tier2,SIP,2000,120503,2025-01-03 00:00:00
INV75560,32,12-25L,West Bengal,Tier2,SIP,25000,120841,2023-04-23 00:00:00
INV84066,36,12-25L,Rajasthan,Tier2,SIP,5000,120841,2025-10-30 00:00:00
INV89799,44,25L+,UP,Tier1,SIP,1000,120841,2023-06-17 00:00:00
INV65134,33,12-25L,West Bengal,Tier1,Lumpsum,5000,119092,2026-02-15 00:00:00
INV88805,31,25L+,Karnataka,Tier3,Redemption,25000,120841,2025-10-13 00:00:00
